date,city,sessions,distance_min,nearest_catchment
2020-02-06,Irvine,6,37.89048814148429,Glasgow
2020-02-06,Kilmarnock,2,31.52776267434759,Glasgow
2020-02-06,Kirkintilloch,1,10.164309300685677,Glasgow
2020-02-06,Livingston,2,20.947914616973165,Edinburgh
2020-02-06,Motherwell,1,18.801790933046572,Glasgow
2020-02-06,Musselburgh,1,8.295480680466948,Edinburgh
2020-02-06,North Berwick,1,30.879216565515403,Edinburgh
2020-02-06,Paisley,1,11.638474491959835,Glasgow
2020-02-06,Perth,2,51.21163422446162,Edinburgh
2020-02-06,Renfrew,2,8.610310174436293,Glasgow
2020-02-06,Rutherglen,1,4.252083970242898,Glasgow
2020-02-07,(not set),23,NA,None
2020-02-07,Aberdeen,2,134.9610941129702,Inverness
2020-02-07,Alloa,1,39.45209599527032,Glasgow
2020-02-07,Barrhead,1,11.633820363921416,Glasgow
2020-02-07,Clydebank,1,10.14811889021823,Glasgow
2020-02-07,Cumbernauld,1,18.22158449586674,Glasgow
2020-02-07,Dundee,2,58.00485956754018,Edinburgh
2020-02-07,Dunfermline,11,20.781363337615833,Edinburgh
2020-02-07,Edinburgh,1,0,Edinburgh
2020-02-07,Falkirk,1,32.376876157220735,Glasgow
2020-02-07,Forfar,2,78.76697534074803,Edinburgh
2020-02-07,Glasgow,1,0,Glasgow
2020-02-07,Hamilton,5,15.441099428796969,Glasgow
2020-02-07,Inverness,4,0,Inverness
2020-02-07,Irvine,2,37.89048814148429,Glasgow
2020-02-07,Johnstone,4,16.26453013216174,Glasgow
2020-02-07,Kilbride,3,93.63344688047725,Glasgow
2020-02-07,Kilwinning,9,35.95075621151757,Glasgow
2020-02-07,Kirkcaldy,15,18.241758497743476,Edinburgh
2020-02-07,Kirkintilloch,6,10.164309300685677,Glasgow
2020-02-07,Livingston,1,20.947914616973165,Edinburgh
2020-02-07,Motherwell,1,18.801790933046572,Glasgow
2020-02-07,Musselburgh,5,8.295480680466948,Edinburgh
2020-02-07,North Berwick,1,30.879216565515403,Edinburgh
2020-02-07,Paisley,2,11.638474491959835,Glasgow
2020-02-07,Perth,50,51.21163422446162,Edinburgh
2020-02-08,(not set),1,NA,None
2020-02-08,Aberdeen,2,134.9610941129702,Inverness
2020-02-08,Alloa,4,39.45209599527032,Glasgow
2020-02-08,Biggar,1,41.955691324300894,Edinburgh
2020-02-08,Cumbernauld,4,18.22158449586674,Glasgow
2020-02-08,Dundee,1,58.00485956754018,Edinburgh
2020-02-08,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-08,East Kilbride,1,11.980684316014154,Glasgow
2020-02-08,Edinburgh,2,0,Edinburgh
2020-02-08,Falkirk,1,32.376876157220735,Glasgow
2020-02-08,Glasgow,80,0,Glasgow
2020-02-08,Glenrothes,31,27.527067878908095,Edinburgh
2020-02-08,Gorebridge,3,15.580521185120698,Edinburgh
2020-02-08,Greenock,1,33.34514490791731,Glasgow
2020-02-08,Hamilton,68,15.441099428796969,Glasgow
2020-02-08,Inverness,2,0,Inverness
2020-02-08,Johnstone,1,16.26453013216174,Glasgow
2020-02-08,Kilmarnock,2,31.52776267434759,Glasgow
2020-02-08,Kirkcaldy,1,18.241758497743476,Edinburgh
2020-02-08,Livingston,1,20.947914616973165,Edinburgh
2020-02-08,Lochwinnoch,2,24.29900671879398,Glasgow
2020-02-08,Motherwell,5,18.801790933046572,Glasgow
2020-02-08,North Berwick,1,30.879216565515403,Edinburgh
2020-02-08,Paisley,15,11.638474491959835,Glasgow
2020-02-08,Perth,2,51.21163422446162,Edinburgh
2020-02-08,Renfrew,6,8.610310174436293,Glasgow
2020-02-08,Stirling,4,33.95995682123335,Glasgow
2020-02-09,(not set),1,NA,None
2020-02-09,Aberdeen,1,134.9610941129702,Inverness
2020-02-09,Ayr,2,50.56608868124958,Glasgow
2020-02-09,Bellshill,1,14.715998941627959,Glasgow
2020-02-09,Bo'ness,1,26.179767239797975,Edinburgh
2020-02-09,Coatbridge,11,14.184237386972894,Glasgow
2020-02-09,Cumbernauld,2,18.22158449586674,Glasgow
2020-02-09,Dumbarton,1,21.097742368557192,Glasgow
2020-02-09,Dundee,1,58.00485956754018,Edinburgh
2020-02-09,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-09,East Kilbride,1,11.980684316014154,Glasgow
2020-02-09,Edinburgh,6,0,Edinburgh
2020-02-09,Falkirk,5,32.376876157220735,Glasgow
2020-02-09,Forfar,1,78.76697534074803,Edinburgh
2020-02-09,Glasgow,2,0,Glasgow
2020-02-09,Greenock,21,33.34514490791731,Glasgow
2020-02-09,Hamilton,1,15.441099428796969,Glasgow
2020-02-09,Inverurie,2,114.93437319870863,Inverness
2020-02-09,Irvine,1,37.89048814148429,Glasgow
2020-02-09,Johnstone,1,16.26453013216174,Glasgow
2020-02-09,Kilmarnock,1,31.52776267434759,Glasgow
2020-02-09,Kirkintilloch,1,10.164309300685677,Glasgow
2020-02-09,Livingston,2,20.947914616973165,Edinburgh
2020-02-09,Motherwell,1,18.801790933046572,Glasgow
2020-02-09,Musselburgh,5,8.295480680466948,Edinburgh
2020-02-09,North Berwick,2,30.879216565515403,Edinburgh
2020-02-09,Paisley,2,11.638474491959835,Glasgow
2020-02-09,Perth,2,51.21163422446162,Edinburgh
2020-02-09,Portlethen,1,135.89675705567814,Inverness
2020-02-09,Rutherglen,65,4.252083970242898,Glasgow
2020-02-09,Stirling,5,33.95995682123335,Glasgow
2020-02-10,(not set),2,NA,None
2020-02-10,Aberdeen,2,134.9610941129702,Inverness
2020-02-10,Alloa,4,39.45209599527032,Glasgow
2020-02-10,Clydebank,2,10.14811889021823,Glasgow
2020-02-10,Cumbernauld,1,18.22158449586674,Glasgow
2020-02-10,Dundee,33,58.00485956754018,Edinburgh
2020-02-10,Dunfermline,3,20.781363337615833,Edinburgh
2020-02-10,East Kilbride,1,11.980684316014154,Glasgow
2020-02-10,Edinburgh,2,0,Edinburgh
2020-02-10,Falkirk,106,32.376876157220735,Glasgow
2020-02-10,Forfar,2,78.76697534074803,Edinburgh
2020-02-10,Glasgow,2,0,Glasgow
2020-02-10,Glenrothes,11,27.527067878908095,Edinburgh
2020-02-10,Greenock,2,33.34514490791731,Glasgow
2020-02-10,Hamilton,2,15.441099428796969,Glasgow
2020-02-10,Inverness,1,0,Inverness
2020-02-10,Inverurie,1,114.93437319870863,Inverness
2020-02-10,Irvine,3,37.89048814148429,Glasgow
2020-02-10,Kilmarnock,1,31.52776267434759,Glasgow
2020-02-10,Kingarth,22,49.147128596592346,Glasgow
2020-02-10,Kirkcaldy,2,18.241758497743476,Edinburgh
2020-02-10,Kirkintilloch,1,10.164309300685677,Glasgow
2020-02-10,Livingston,2,20.947914616973165,Edinburgh
2020-02-10,Motherwell,1,18.801790933046572,Glasgow
2020-02-10,Musselburgh,1,8.295480680466948,Edinburgh
2020-02-10,North Berwick,1,30.879216565515403,Edinburgh
2020-02-10,Paisley,3,11.638474491959835,Glasgow
2020-02-10,Perth,2,51.21163422446162,Edinburgh
2020-02-10,Renfrew,1,8.610310174436293,Glasgow
2020-02-10,Stirling,5,33.95995682123335,Glasgow
2020-02-10,Uddingston,6,11.830552664182528,Glasgow
2020-02-11,(not set),11,NA,None
2020-02-11,Aberdeen,1,134.9610941129702,Inverness
2020-02-11,Alloa,1,39.45209599527032,Glasgow
2020-02-11,Ayr,9,50.56608868124958,Glasgow
2020-02-11,Barrhead,2,11.633820363921416,Glasgow
2020-02-11,Bellshill,1,14.715998941627959,Glasgow
2020-02-11,Blantyre,1,12.348830620750833,Glasgow
2020-02-11,Clydebank,1,10.14811889021823,Glasgow
2020-02-11,Cumbernauld,1,18.22158449586674,Glasgow
2020-02-11,Dundee,1,58.00485956754018,Edinburgh
2020-02-11,Dunfermline,3,20.781363337615833,Edinburgh
2020-02-11,Edinburgh,1,0,Edinburgh
2020-02-11,Falkirk,1,32.376876157220735,Glasgow
2020-02-11,Glasgow,1,0,Glasgow
2020-02-11,Glenrothes,1,27.527067878908095,Edinburgh
2020-02-11,Hamilton,3,15.441099428796969,Glasgow
2020-02-11,Inverness,7,0,Inverness
2020-02-11,Irvine,1,37.89048814148429,Glasgow
2020-02-11,Johnstone,1,16.26453013216174,Glasgow
2020-02-11,Kilmarnock,1,31.52776267434759,Glasgow
2020-02-11,Livingston,1,20.947914616973165,Edinburgh
2020-02-11,Motherwell,1,18.801790933046572,Glasgow
2020-02-11,North Berwick,1,30.879216565515403,Edinburgh
2020-02-11,Perth,1,51.21163422446162,Edinburgh
2020-02-11,Rutherglen,1,4.252083970242898,Glasgow
2020-02-11,St Andrews,4,48.993322612568704,Edinburgh
2020-02-11,Stirling,1,33.95995682123335,Glasgow
2020-02-11,Uddingston,12,11.830552664182528,Glasgow
2020-02-12,(not set),7,NA,None
2020-02-12,Aberdeen,3,134.9610941129702,Inverness
2020-02-12,Bo'ness,4,26.179767239797975,Edinburgh
2020-02-12,Coatbridge,1,14.184237386972894,Glasgow
2020-02-12,Cumbernauld,5,18.22158449586674,Glasgow
2020-02-12,Dumbarton,1,21.097742368557192,Glasgow
2020-02-12,Dundee,3,58.00485956754018,Edinburgh
2020-02-12,Dunfermline,6,20.781363337615833,Edinburgh
2020-02-12,Edinburgh,1,0,Edinburgh
2020-02-12,Falkirk,1,32.376876157220735,Glasgow
2020-02-12,Glasgow,6,0,Glasgow
2020-02-12,Hamilton,2,15.441099428796969,Glasgow
2020-02-12,Inverness,1,0,Inverness
2020-02-12,Irvine,17,37.89048814148429,Glasgow
2020-02-12,Kilwinning,2,35.95075621151757,Glasgow
2020-02-12,Livingston,3,20.947914616973165,Edinburgh
2020-02-12,Motherwell,1,18.801790933046572,Glasgow
2020-02-12,North Berwick,4,30.879216565515403,Edinburgh
2020-02-12,Paisley,1,11.638474491959835,Glasgow
2020-02-12,Perth,1,51.21163422446162,Edinburgh
2020-02-12,Renfrew,3,8.610310174436293,Glasgow
2020-02-12,Rutherglen,1,4.252083970242898,Glasgow
2020-02-12,Stirling,2,33.95995682123335,Glasgow
2020-02-12,Uddingston,5,11.830552664182528,Glasgow
2020-02-13,(not set),8,NA,None
2020-02-13,Aberdeen,5,134.9610941129702,Inverness
2020-02-13,Blantyre,5,12.348830620750833,Glasgow
2020-02-13,Coatbridge,1,14.184237386972894,Glasgow
2020-02-13,Cumbernauld,1,18.22158449586674,Glasgow
2020-02-13,Dundee,7,58.00485956754018,Edinburgh
2020-02-13,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-13,East Kilbride,42,11.980684316014154,Glasgow
2020-02-13,Edinburgh,1,0,Edinburgh
2020-02-13,Falkirk,1,32.376876157220735,Glasgow
2020-02-13,Glasgow,4,0,Glasgow
2020-02-13,Glenrothes,1,27.527067878908095,Edinburgh
2020-02-13,Inverness,1,0,Inverness
2020-02-13,Kilmarnock,6,31.52776267434759,Glasgow
2020-02-13,Kirkcaldy,2,18.241758497743476,Edinburgh
2020-02-13,Livingston,1,20.947914616973165,Edinburgh
2020-02-13,Motherwell,69,18.801790933046572,Glasgow
2020-02-13,North Berwick,55,30.879216565515403,Edinburgh
2020-02-13,Paisley,1,11.638474491959835,Glasgow
2020-02-13,Renfrew,1,8.610310174436293,Glasgow
2020-02-13,Rutherglen,12,4.252083970242898,Glasgow
2020-02-13,Stirling,8,33.95995682123335,Glasgow
2020-02-14,(not set),1,NA,None
2020-02-14,Aberdeen,4,134.9610941129702,Inverness
2020-02-14,Arbroath,1,76.46592771607516,Edinburgh
2020-02-14,Coatbridge,5,14.184237386972894,Glasgow
2020-02-14,Cumbernauld,22,18.22158449586674,Glasgow
2020-02-14,Dundee,2,58.00485956754018,Edinburgh
2020-02-14,Dunfermline,11,20.781363337615833,Edinburgh
2020-02-14,East Kilbride,5,11.980684316014154,Glasgow
2020-02-14,Edinburgh,1,0,Edinburgh
2020-02-14,Falkirk,11,32.376876157220735,Glasgow
2020-02-14,Glasgow,1,0,Glasgow
2020-02-14,Glenrothes,1,27.527067878908095,Edinburgh
2020-02-14,Hamilton,2,15.441099428796969,Glasgow
2020-02-14,Inverness,1,0,Inverness
2020-02-14,Livingston,4,20.947914616973165,Edinburgh
2020-02-14,Montrose,2,94.54114510518674,Edinburgh
2020-02-14,Musselburgh,3,8.295480680466948,Edinburgh
2020-02-14,Paisley,1,11.638474491959835,Glasgow
2020-02-14,Renfrew,1,8.610310174436293,Glasgow
2020-02-14,Stirling,53,33.95995682123335,Glasgow
2020-02-14,Uddingston,1,11.830552664182528,Glasgow
2020-02-15,(not set),1,NA,None
2020-02-15,Alloa,2,39.45209599527032,Glasgow
2020-02-15,Bellshill,7,14.715998941627959,Glasgow
2020-02-15,Biggar,1,41.955691324300894,Edinburgh
2020-02-15,Dundee,58,58.00485956754018,Edinburgh
2020-02-15,Dunfermline,2,20.781363337615833,Edinburgh
2020-02-15,East Kilbride,1,11.980684316014154,Glasgow
2020-02-15,Edinburgh,2,0,Edinburgh
2020-02-15,Falkirk,1,32.376876157220735,Glasgow
2020-02-15,Glasgow,2,0,Glasgow
2020-02-15,Greenock,3,33.34514490791731,Glasgow
2020-02-15,Inverness,46,0,Inverness
2020-02-15,Irvine,25,37.89048814148429,Glasgow
2020-02-15,Kilmarnock,4,31.52776267434759,Glasgow
2020-02-15,Kilwinning,6,35.95075621151757,Glasgow
2020-02-15,Livingston,3,20.947914616973165,Edinburgh
2020-02-15,Motherwell,40,18.801790933046572,Glasgow
2020-02-15,North Berwick,1,30.879216565515403,Edinburgh
2020-02-15,Paisley,1,11.638474491959835,Glasgow
2020-02-15,Perth,11,51.21163422446162,Edinburgh
2020-02-15,Stirling,3,33.95995682123335,Glasgow
2020-02-16,(not set),59,NA,None
2020-02-16,Aberdeen,12,134.9610941129702,Inverness
2020-02-16,Dundee,7,58.00485956754018,Edinburgh
2020-02-16,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-16,Edinburgh,2,0,Edinburgh
2020-02-16,Falkirk,1,32.376876157220735,Glasgow
2020-02-16,Forfar,2,78.76697534074803,Edinburgh
2020-02-16,Glasgow,1,0,Glasgow
2020-02-16,Gorebridge,2,15.580521185120698,Edinburgh
2020-02-16,Greenock,2,33.34514490791731,Glasgow
2020-02-16,Hamilton,2,15.441099428796969,Glasgow
2020-02-16,Inverness,1,0,Inverness
2020-02-16,Irvine,3,37.89048814148429,Glasgow
2020-02-16,Johnstone,1,16.26453013216174,Glasgow
2020-02-16,Kilmarnock,2,31.52776267434759,Glasgow
2020-02-16,Kirkcaldy,12,18.241758497743476,Edinburgh
2020-02-16,Livingston,1,20.947914616973165,Edinburgh
2020-02-16,Montrose,3,94.54114510518674,Edinburgh
2020-02-16,Motherwell,1,18.801790933046572,Glasgow
2020-02-16,Renfrew,1,8.610310174436293,Glasgow
2020-02-16,Rutherglen,1,4.252083970242898,Glasgow
2020-02-16,Stirling,2,33.95995682123335,Glasgow
2020-02-16,Uddingston,3,11.830552664182528,Glasgow
2020-02-17,(not set),2,NA,None
2020-02-17,Aberdeen,1,134.9610941129702,Inverness
2020-02-17,Bo'ness,1,26.179767239797975,Edinburgh
2020-02-17,Dumbarton,103,21.097742368557192,Glasgow
2020-02-17,Dundee,1,58.00485956754018,Edinburgh
2020-02-17,Dunfermline,3,20.781363337615833,Edinburgh
2020-02-17,East Kilbride,1,11.980684316014154,Glasgow
2020-02-17,Edinburgh,1,0,Edinburgh
2020-02-17,Falkirk,6,32.376876157220735,Glasgow
2020-02-17,Glasgow,2,0,Glasgow
2020-02-17,Glenrothes,1,27.527067878908095,Edinburgh
2020-02-17,Greenock,3,33.34514490791731,Glasgow
2020-02-17,Hamilton,5,15.441099428796969,Glasgow
2020-02-17,Inverness,1,0,Inverness
2020-02-17,Irvine,1,37.89048814148429,Glasgow
2020-02-17,Johnstone,1,16.26453013216174,Glasgow
2020-02-17,Kilbride,9,93.63344688047725,Glasgow
2020-02-17,Kilmarnock,1,31.52776267434759,Glasgow
2020-02-17,Kirkcaldy,7,18.241758497743476,Edinburgh
2020-02-17,Kirkintilloch,1,10.164309300685677,Glasgow
2020-02-17,Livingston,1,20.947914616973165,Edinburgh
2020-02-17,Montrose,1,94.54114510518674,Edinburgh
2020-02-17,Motherwell,30,18.801790933046572,Glasgow
2020-02-17,North Berwick,3,30.879216565515403,Edinburgh
2020-02-17,Paisley,5,11.638474491959835,Glasgow
2020-02-17,Perth,1,51.21163422446162,Edinburgh
2020-02-17,Renfrew,1,8.610310174436293,Glasgow
2020-02-17,St Andrews,1,48.993322612568704,Edinburgh
2020-02-17,Stirling,1,33.95995682123335,Glasgow
2020-02-18,(not set),7,NA,None
2020-02-18,Aberdeen,3,134.9610941129702,Inverness
2020-02-18,Barrhead,1,11.633820363921416,Glasgow
2020-02-18,Bellshill,6,14.715998941627959,Glasgow
2020-02-18,Bo'ness,1,26.179767239797975,Edinburgh
2020-02-18,Cumbernauld,2,18.22158449586674,Glasgow
2020-02-18,Dundee,6,58.00485956754018,Edinburgh
2020-02-18,Dunfermline,2,20.781363337615833,Edinburgh
2020-02-18,East Kilbride,1,11.980684316014154,Glasgow
2020-02-18,Edinburgh,87,0,Edinburgh
2020-02-18,Falkirk,9,32.376876157220735,Glasgow
2020-02-18,Forfar,1,78.76697534074803,Edinburgh
2020-02-18,Glasgow,1,0,Glasgow
2020-02-18,Glenrothes,2,27.527067878908095,Edinburgh
2020-02-18,Greenock,1,33.34514490791731,Glasgow
2020-02-18,Hamilton,2,15.441099428796969,Glasgow
2020-02-18,Inverness,1,0,Inverness
2020-02-18,Kilmarnock,1,31.52776267434759,Glasgow
2020-02-18,Kirkcaldy,36,18.241758497743476,Edinburgh
2020-02-18,Kirkwall,3,184.14343990232126,Inverness
2020-02-18,Livingston,1,20.947914616973165,Edinburgh
2020-02-18,Motherwell,7,18.801790933046572,Glasgow
2020-02-18,Musselburgh,1,8.295480680466948,Edinburgh
2020-02-18,North Berwick,2,30.879216565515403,Edinburgh
2020-02-18,Paisley,1,11.638474491959835,Glasgow
2020-02-18,Uddingston,6,11.830552664182528,Glasgow
2020-02-19,(not set),1,NA,None
2020-02-19,Aberdeen,3,134.9610941129702,Inverness
2020-02-19,Barrhead,1,11.633820363921416,Glasgow
2020-02-19,Bellshill,129,14.715998941627959,Glasgow
2020-02-19,Bo'ness,2,26.179767239797975,Edinburgh
2020-02-19,Cumbernauld,2,18.22158449586674,Glasgow
2020-02-19,Dingwall,4,18.0140175069305,Inverness
2020-02-19,Dundee,1,58.00485956754018,Edinburgh
2020-02-19,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-19,East Kilbride,1,11.980684316014154,Glasgow
2020-02-19,Edinburgh,1,0,Edinburgh
2020-02-19,Eskdalemuir,8,76.09438176508145,Edinburgh
2020-02-19,Falkirk,5,32.376876157220735,Glasgow
2020-02-19,Forfar,67,78.76697534074803,Edinburgh
2020-02-19,Glasgow,2,0,Glasgow
2020-02-19,Glenrothes,3,27.527067878908095,Edinburgh
2020-02-19,Hamilton,11,15.441099428796969,Glasgow
2020-02-19,Irvine,1,37.89048814148429,Glasgow
2020-02-19,Kilmarnock,3,31.52776267434759,Glasgow
2020-02-19,Kilwinning,2,35.95075621151757,Glasgow
2020-02-19,Kirkcaldy,6,18.241758497743476,Edinburgh
2020-02-19,Livingston,19,20.947914616973165,Edinburgh
2020-02-19,Musselburgh,1,8.295480680466948,Edinburgh
2020-02-19,North Berwick,2,30.879216565515403,Edinburgh
2020-02-19,Paisley,2,11.638474491959835,Glasgow
2020-02-19,Peebles,1,33.32376833027705,Edinburgh
2020-02-19,Perth,3,51.21163422446162,Edinburgh
2020-02-19,Renfrew,1,8.610310174436293,Glasgow
2020-02-19,Rosyth,1,17.042051486836776,Edinburgh
2020-02-19,Uddingston,16,11.830552664182528,Glasgow
2020-02-20,(not set),1,NA,None
2020-02-20,Aberdeen,1,134.9610941129702,Inverness
2020-02-20,Alloa,1,39.45209599527032,Glasgow
2020-02-20,Arbroath,1,76.46592771607516,Edinburgh
2020-02-20,Bo'ness,6,26.179767239797975,Edinburgh
2020-02-20,Clydebank,82,10.14811889021823,Glasgow
2020-02-20,Coatbridge,99,14.184237386972894,Glasgow
2020-02-20,Dundee,10,58.00485956754018,Edinburgh
2020-02-20,Dunfermline,3,20.781363337615833,Edinburgh
2020-02-20,East Kilbride,1,11.980684316014154,Glasgow
2020-02-20,Edinburgh,1,0,Edinburgh
2020-02-20,Falkirk,1,32.376876157220735,Glasgow
2020-02-20,Forfar,3,78.76697534074803,Edinburgh
2020-02-20,Glasgow,1,0,Glasgow
2020-02-20,Greenock,2,33.34514490791731,Glasgow
2020-02-20,Hamilton,1,15.441099428796969,Glasgow
2020-02-20,Inverness,13,0,Inverness
2020-02-20,Inverurie,2,114.93437319870863,Inverness
2020-02-20,Kilbarchan,3,18.672516203500766,Glasgow
2020-02-20,Kilmarnock,3,31.52776267434759,Glasgow
2020-02-20,Livingston,1,20.947914616973165,Edinburgh
2020-02-20,North Berwick,5,30.879216565515403,Edinburgh
2020-02-20,Paisley,1,11.638474491959835,Glasgow
2020-02-20,Perth,53,51.21163422446162,Edinburgh
2020-02-20,Rutherglen,1,4.252083970242898,Glasgow
2020-02-20,Stirling,1,33.95995682123335,Glasgow
2020-02-21,(not set),1,NA,None
2020-02-21,Aberdeen,4,134.9610941129702,Inverness
2020-02-21,Ayr,1,50.56608868124958,Glasgow
2020-02-21,Blantyre,7,12.348830620750833,Glasgow
2020-02-21,Cumbernauld,1,18.22158449586674,Glasgow
2020-02-21,Dundee,1,58.00485956754018,Edinburgh
2020-02-21,Dunfermline,32,20.781363337615833,Edinburgh
2020-02-21,East Kilbride,1,11.980684316014154,Glasgow
2020-02-21,Edinburgh,2,0,Edinburgh
2020-02-21,Falkirk,3,32.376876157220735,Glasgow
2020-02-21,Forfar,1,78.76697534074803,Edinburgh
2020-02-21,Glasgow,1,0,Glasgow
2020-02-21,Greenock,1,33.34514490791731,Glasgow
2020-02-21,Hamilton,6,15.441099428796969,Glasgow
2020-02-21,Inverness,2,0,Inverness
2020-02-21,Kelso,62,60.540616895601396,Edinburgh
2020-02-21,Kilmarnock,2,31.52776267434759,Glasgow
2020-02-21,Kirkcaldy,3,18.241758497743476,Edinburgh
2020-02-21,Kirkintilloch,2,10.164309300685677,Glasgow
2020-02-21,Livingston,2,20.947914616973165,Edinburgh
2020-02-21,Motherwell,3,18.801790933046572,Glasgow
2020-02-21,Musselburgh,1,8.295480680466948,Edinburgh
2020-02-21,North Berwick,4,30.879216565515403,Edinburgh
2020-02-21,Paisley,1,11.638474491959835,Glasgow
2020-02-21,Perth,1,51.21163422446162,Edinburgh
2020-02-21,Renfrew,1,8.610310174436293,Glasgow
2020-02-21,Stirling,3,33.95995682123335,Glasgow
2020-02-22,(not set),2,NA,None
2020-02-22,Aberdeen,53,134.9610941129702,Inverness
2020-02-22,Barrhead,4,11.633820363921416,Glasgow
2020-02-22,Edinburgh,3,0,Edinburgh
2020-02-22,Falkirk,1,32.376876157220735,Glasgow
2020-02-22,Forfar,1,78.76697534074803,Edinburgh
2020-02-22,Glasgow,1,0,Glasgow
2020-02-22,Hamilton,10,15.441099428796969,Glasgow
2020-02-22,Inverness,1,0,Inverness
2020-02-22,Irvine,8,37.89048814148429,Glasgow
2020-02-22,Kirkcaldy,3,18.241758497743476,Edinburgh
2020-02-22,Kirkintilloch,4,10.164309300685677,Glasgow
2020-02-22,Livingston,31,20.947914616973165,Edinburgh
2020-02-22,Musselburgh,12,8.295480680466948,Edinburgh
2020-02-22,Paisley,2,11.638474491959835,Glasgow
2020-02-22,Perth,1,51.21163422446162,Edinburgh
2020-02-22,Stirling,3,33.95995682123335,Glasgow
2020-02-23,(not set),1,NA,None
2020-02-23,Aberdeen,2,134.9610941129702,Inverness
2020-02-23,Arbroath,42,76.46592771607516,Edinburgh
2020-02-23,Dundee,1,58.00485956754018,Edinburgh
2020-02-23,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-23,Edinburgh,1,0,Edinburgh
2020-02-23,Falkirk,1,32.376876157220735,Glasgow
2020-02-23,Forfar,27,78.76697534074803,Edinburgh
2020-02-23,Glasgow,3,0,Glasgow
2020-02-23,Hamilton,5,15.441099428796969,Glasgow
2020-02-23,Kelso,46,60.540616895601396,Edinburgh
2020-02-23,Kilmarnock,32,31.52776267434759,Glasgow
2020-02-23,Livingston,3,20.947914616973165,Edinburgh
2020-02-23,Paisley,6,11.638474491959835,Glasgow
2020-02-23,Perth,1,51.21163422446162,Edinburgh
2020-02-23,Stirling,2,33.95995682123335,Glasgow
2020-02-24,(not set),1,NA,None
2020-02-24,Aberdeen,2,134.9610941129702,Inverness
2020-02-24,Barrhead,7,11.633820363921416,Glasgow
2020-02-24,Bellshill,8,14.715998941627959,Glasgow
2020-02-24,Clydebank,1,10.14811889021823,Glasgow
2020-02-24,Cumbernauld,9,18.22158449586674,Glasgow
2020-02-24,Dumfries,2,96.48892113284252,Glasgow
2020-02-24,Dundee,2,58.00485956754018,Edinburgh
2020-02-24,Dunfermline,1,20.781363337615833,Edinburgh
2020-02-24,East Kilbride,1,11.980684316014154,Glasgow
2020-02-24,Edinburgh,2,0,Edinburgh
2020-02-24,Falkirk,3,32.376876157220735,Glasgow
2020-02-24,Glasgow,10,0,Glasgow
2020-02-24,Glenrothes,1,27.527067878908095,Edinburgh
2020-02-24,Inverness,1,0,Inverness
2020-02-24,Irvine,1,37.89048814148429,Glasgow
2020-02-24,Kilmarnock,1,31.52776267434759,Glasgow
2020-02-24,Livingston,3,20.947914616973165,Edinburgh
2020-02-24,Motherwell,5,18.801790933046572,Glasgow
2020-02-24,Musselburgh,2,8.295480680466948,Edinburgh
2020-02-24,North Berwick,1,30.879216565515403,Edinburgh
2020-02-24,Paisley,3,11.638474491959835,Glasgow
2020-02-24,Peebles,4,33.32376833027705,Edinburgh
2020-02-24,Stirling,1,33.95995682123335,Glasgow
2020-02-25,(not set),1,NA,None
2020-02-25,Aberdeen,1,134.9610941129702,Inverness
2020-02-25,Arbroath,4,76.46592771607516,Edinburgh
2020-02-25,Barrhead,1,11.633820363921416,Glasgow
2020-02-25,Bellshill,2,14.715998941627959,Glasgow
2020-02-25,Blantyre,1,12.348830620750833,Glasgow
2020-02-25,Cumbernauld,1,18.22158449586674,Glasgow
2020-02-25,Dundee,2,58.00485956754018,Edinburgh
2020-02-25,Dunfermline,5,20.781363337615833,Edinburgh
2020-02-25,East Kilbride,2,11.980684316014154,Glasgow
2020-02-25,Edinburgh,1,0,Edinburgh
2020-02-25,Falkirk,4,32.376876157220735,Glasgow
2020-02-25,Glasgow,1,0,Glasgow
2020-02-25,Hamilton,8,15.441099428796969,Glasgow
2020-02-25,Inverness,5,0,Inverness
2020-02-25,Inverurie,2,114.93437319870863,Inverness
2020-02-25,Kirkcaldy,1,18.241758497743476,Edinburgh
2020-02-25,Livingston,1,20.947914616973165,Edinburgh
2020-02-25,Musselburgh,1,8.295480680466948,Edinburgh
2020-02-25,North Berwick,5,30.879216565515403,Edinburgh
2020-02-25,Paisley,1,11.638474491959835,Glasgow
2020-02-25,Peebles,1,33.32376833027705,Edinburgh
2020-02-25,Rutherglen,3,4.252083970242898,Glasgow
2020-02-25,Stirling,1,33.95995682123335,Glasgow
2020-02-25,Uddingston,1,11.830552664182528,Glasgow
2020-02-26,(not set),2,NA,None
2020-02-26,Aberdeen,1,134.9610941129702,Inverness
2020-02-26,Alloa,1,39.45209599527032,Glasgow
2020-02-26,Ayr,2,50.56608868124958,Glasgow
2020-02-26,Barrhead,37,11.633820363921416,Glasgow
2020-02-26,Cumbernauld,2,18.22158449586674,Glasgow
2020-02-26,Dundee,7,58.00485956754018,Edinburgh
2020-02-26,Dunfermline,95,20.781363337615833,Edinburgh
